n,d_first,d_last,d_mean,tour_len,hop,E_excursion,E_tour,E_hover,M,Emax,K,seed
4,241.43159846751695,101.96101676663248,231.37981734533682,963.4399555947414,321.1466518649138,2575.444614256121,7225.79966696056,51.3275150710087,50,100000,10,8271480
3,495.5645692664311,222.16785658063787,355.5205844060036,285.1741217882042,142.5870608941021,5382.993193853017,2138.8059134115315,106.28525204442,50,100000,10,8271480
3,210.43450260072237,370.9250818345306,222.98345269134606,579.0747396693176,289.5373698346588,4360.196883264397,4343.060547519883,101.33593440769882,50,100000,10,8271480
6,293.57265739052906,168.61086857166467,336.67492920653723,822.0838731254403,164.41677462508807,3466.3764447164526,6165.629048440802,143.3553604827682,50,100000,10,8271480
9,430.9521607615515,226.54917056478072,413.0346722695069,629.6817552488171,78.71021940610214,4931.259984947492,4722.613164366128,216.62156182190583,50,100000,10,8271480
5,448.2547652858508,78.18233191857247,368.27626647555127,600.3583970372031,150.08959925930077,3948.2782290331743,4502.687977779023,143.13657993055446,50,100000,10,8271480
4,434.6620464935528,207.3797166328998,294.84652855139535,670.3848516386945,223.46161721289818,4815.313223448395,5027.886387290208,119.84079236282442,50,100000,10,8271480
4,507.1219990474286,237.44550313644075,445.32959667881033,423.53677772975345,141.1789259099178,5584.25626637902,3176.525832973151,117.18196439572672,50,100000,10,8271480
4,337.0751981584346,73.42751706538117,306.10137984249644,864.6944094343859,288.231469811462,3078.7703641786184,6485.208070757894,137.50612727550958,50,100000,10,8271480
8,422.3821847528586,171.9344203483549,327.4592937092496,696.4763712776269,99.49662446823241,4457.374538259101,5223.572784582201,225.27577972696992,50,100000,10,6394530
3,560.6886603336391,94.30083071389777,310.6671277801813,468.3001525703603,234.15007628518015,4912.421182856526,3512.251144277702,92.3813207535784,50,100000,10,6394530
5,453.92943114643293,116.42997160506894,272.67918865935593,609.7342484700039,152.43356211750097,4277.695520636264,4573.006863525029,121.54787872971227,50,100000,10,6394530
5,607.7126481373183,196.17030474601603,415.251719160432,492.15591625991993,123.03897906497998,6029.122146625008,3691.1693719493996,186.73637496589785,50,100000,10,6394530
3,436.6180827997214,137.39439692843226,330.83644147746287,391.51268090014753,195.75634045007376,4305.093597961152,2936.3451067511064,112.24898384276491,50,100000,10,6394530
5,534.4105026430018,188.67976425510315,358.4270141634017,467.9596597643401,116.98991494108502,5423.177001735787,3509.6974482325504,120.19657203634591,50,100000,10,6394530
5,395.68283801870535,159.2755689216484,310.15031739655893,544.664161176291,136.16604029407276,4162.188052052653,4084.981208822183,187.04957206457993,50,100000,10,6394530
3,323.08228398884506,299.94506180815625,319.49131512984144,255.33379527153954,127.66689763576977,4672.70509347751,1915.0034645365465,105.61953274823081,50,100000,10,6394530
7,450.33559236939396,90.41342549758544,353.7746514275758,631.0196928176872,105.16994880294787,4055.6176340023458,4732.647696132654,184.54944056103216,50,100000,10,6394530
4,575.6227387871011,183.60918731452415,392.5222494987827,469.4617810756777,156.48726035855924,5694.2394457621895,3520.9633580675827,88.41459376797575,50,100000,10,8372552
5,541.4711624853421,279.86735252790993,445.6428601145769,416.23419612643147,104.05854903160787,6160.03886259939,3121.756470948236,151.93532584476287,50,100000,10,8372552
4,477.1533161802659,353.8846969729485,413.30330679936753,308.59434497046027,102.86478165682009,6232.7850986491085,2314.457587278452,56.62981489943866,50,100000,10,8372552
4,617.1237904707135,178.52631148246334,366.47748882743286,522.1333059354571,174.04443531181903,5967.375764648827,3915.999794515928,81.9032266406872,50,100000,10,8372552
3,462.6029218234887,286.9108367891453,377.0681168441306,224.5325832711439,112.26629163557195,5621.353189594755,1683.9943745335793,67.23790704249124,50,100000,10,8372552
3,409.270369272893,317.99780436260244,372.83777717156084,359.7988761412106,179.8994380706053,5454.511302266216,2698.4915710590794,59.74761264894266,50,100000,10,8372552
5,412.4124810137527,280.8106450989128,364.69491997266283,461.9145372948347,115.47863432370868,5199.173445844992,3464.35902971126,115.20280173781458,50,100000,10,8372552
5,477.7570354575174,190.75840029427715,411.52957736668606,645.3928425067547,161.34821062668868,5013.865768138459,4840.44631880066,134.09262264897222,50,100000,10,8372552
5,564.1746586266547,131.7353038112792,365.6200899631475,582.9417312475173,145.73543281187932,5219.324718284504,4372.062984356379,144.6997079092953,50,100000,10,8372552
6,530.1207082393491,93.44020521751663,309.83069813833714,656.3959334544487,131.27918669088973,4676.706850926494,4922.969500908365,168.6407988866589,50,100000,10,8372552
17,152.4944418427394,49.831425847933446,298.5191049724473,1400.6672729870515,87.54170456169072,1517.4440076800463,10505.004547402887,425.27761653456605,100,25000,2,4474730
14,308.6951637360695,179.34654506109607,470.3148184571591,1127.4759101027869,86.72891616175284,3660.312815978742,8456.0693257709,344.6727552252765,100,25000,2,4474730
16,209.11472036758377,159.27238114303847,338.46239442917437,1219.085135844447,81.2723423896298,2762.9032613296667,9143.138518833352,545.9447863614114,100,25000,2,9944578
15,103.89035690060813,120.45372931048021,312.4894767484584,1380.328203280367,98.59487166288336,1682.5806465831624,10352.461524602753,436.91712604172386,100,25000,2,9944578
14,168.10777912304764,219.96858543920837,332.5421459121945,1214.75458936656,93.4426607205046,2910.5727342169203,9110.6594202492,468.32433577997296,100,25000,2,9925823
11,415.3667457313181,116.33985615200693,328.65084850392617,1091.707987005312,109.1707987005312,3987.7995141249376,8187.80990253984,305.1511539212258,100,25000,2,9925823
21,293.7968469429746,72.40371882462325,343.8600400135717,1221.0125937374119,61.05062968687059,2746.5042432569835,9157.59445303059,551.4802390964237,100,25000,2,3820097
12,424.0668350872231,169.39632511828748,372.5100353020544,1019.4588950882,92.67808137165456,4450.973701541329,7645.9417131615,387.266363813229,100,25000,2,3820097
13,175.64301334813223,31.84649852484742,245.40441954904918,1192.2767072896372,99.35639227413644,1556.1713390473474,8942.075304672278,415.9644834418774,100,25000,2,9535879
11,391.5354826777881,133.70431831584054,350.7024978444809,1015.6556441696173,101.56556441696173,3939.2985074522144,7617.41733127213,417.2552170924574,100,25000,2,9535879
13,476.2727304009752,73.42751706538117,321.9979143367243,1067.7335605981823,88.97779671651519,4122.7518559976725,8008.001704486367,369.1644349048662,100,25000,2,8271480
16,210.43450260072237,87.59077363878522,290.4379402141748,1281.2833246691084,85.41888831127389,2235.189571796307,9609.624935018313,441.5032297310371,100,25000,2,8271480
14,536.2242339111915,188.67976425510315,361.4330861749681,889.971063966321,68.45931261279392,5436.779986247209,6674.782979747408,378.0943168861875,100,25000,2,6394530
8,560.6886603336391,171.9344203483549,336.7336249396724,900.5852321368222,128.65503316240319,5494.6731051149545,6754.389241026167,241.30203861352078,100,25000,2,6394530
12,279.86735252790993,95.57982979947124,277.71482407685545,1208.445302439242,109.8586638581129,2815.8538674553583,9063.339768294314,421.6648010402638,100,25000,2,8372552
13,178.52631148246334,89.81829001152921,310.07976046734143,1309.5221942368762,109.12684951973968,2012.5845112049442,9821.416456776571,359.3342614917866,100,25000,2,8372552
9,231.46586829412126,49.831425847933446,210.49552599605877,786.7384476093275,98.34230595116594,2109.7297060654105,5900.538357069956,239.30632835364895,100,25000,3,4474730
9,185.14879995759392,245.41256158821452,292.58800160067744,649.8328310879785,81.22910388599732,3229.210211593563,4873.746233159839,220.05475349119544,100,25000,3,4474730
7,337.6354488509043,121.75443024662259,313.10099870607456,621.4151401068855,103.56919001781425,3445.4240932314515,4660.613550801641,126.79762088441518,100,25000,3,4474730
10,218.05470689506092,159.27238114303847,340.04275757251867,689.0879449859092,76.56532722065657,2829.9531602857455,5168.159587394319,305.8822346068862,100,25000,3,9944578
11,173.428835272238,120.45372931048021,291.42387621592667,767.2080629390186,76.72080629390186,2204.1192343703865,5754.06047204264,368.1374954172876,100,25000,3,9944578
4,431.55604277387005,103.89035690060813,293.57106916262336,556.6830407448776,185.56101358162587,4015.847997558586,4175.122805586582,109.16345194594741,100,25000,3,9944578
11,216.58072850446078,227.47032409291285,321.5979320776039,615.5436062711223,61.554360627112224,3330.3828944803026,4616.577047033417,350.5456792561559,100,25000,3,9925823
7,484.1403702012258,99.10274163246902,318.22577599027846,492.1505537989084,82.02509229981807,4374.323338752711,3691.1291534918128,240.55319613795234,100,25000,3,9925823
9,205.06142895047444,116.33985615200693,176.6545170850439,745.7705723688691,93.22132154610864,2410.50963826861,5593.279292766519,288.8594622412091,100,25000,3,9925823
7,515.0361986011008,72.40371882462325,278.07353922258125,505.4612392803492,84.24353988005821,4405.799380692931,3790.959294602619,129.21277567422533,100,25000,3,3820097
8,80.38001333038373,169.39632511828748,282.4695147824315,827.3018009200689,118.18597156000985,1873.322538365034,6204.763506900516,241.92590130057124,100,25000,3,3820097
6,391.5573710325949,222.20527539612755,368.48519249470905,465.0899233606463,93.01798467212926,4603.219848215419,3488.1744252048475,190.92576923732977,100,25000,3,3820097
7,362.08376682150805,110.68262986153414,270.7680133422707,599.6166844657862,99.93611407763103,3545.7479751228166,4497.125133493397,254.43738270727155,100,25000,3,9535879
4,300.2496147281449,182.66752739476559,321.5571529367008,613.2315975195431,204.4105325065144,3621.878565921829,4599.236981396573,99.99128626392645,100,25000,3,9535879
11,68.08890671666794,31.84649852484742,227.34008198881446,957.6694932366969,95.76694932366969,749.5155393113652,7182.5211992752265,305.873880778942,100,25000,3,9535879
9,406.4245279071052,73.42751706538117,208.15733402095213,594.0643290425069,74.25804113031336,3598.8903372936475,4455.4824678188015,272.69711289882196,100,25000,3,8271480
7,434.6620464935528,87.59077363878522,249.03943164021203,561.3464198010823,93.55773663351373,3916.896150992535,4210.098148508117,195.42194193492236,100,25000,3,8271480
8,387.27958425119743,117.5272887878177,280.2092541810052,566.1753018473206,80.88218597818866,3786.0515477926137,4246.314763854904,300.6811193678325,100,25000,3,8271480
8,196.17030474601603,90.41342549758544,222.3425961259542,789.5102191614205,112.78717416591722,2149.377976827011,5921.326643710654,227.28909763825732,100,25000,3,6394530
8,116.42997160506894,171.9344203483549,268.4155481517767,790.5705630428433,112.93865186326333,2162.7329396506784,5929.279222821325,241.27002445868837,100,25000,3,6394530
5,398.4869404391069,188.67976425510315,317.6171836195878,492.5179256039505,123.12948140098763,4403.750285206575,3693.884442029629,156.67103038120086,100,25000,3,6394530
3,472.42644987777066,89.81829001152921,263.02914693275045,523.695742633474,261.847871316737,4216.835549169749,3927.718069751055,100.63509424094423,100,25000,3,8372552
10,95.57982979947124,130.46757328207897,206.94652654929376,786.0934101457735,87.34371223841929,1695.3555231116266,5895.700576093302,267.6615273238636,100,25000,3,8372552
4,530.1207082393491,190.75840029427715,373.88129689483026,363.14861326640255,121.04953775546751,5406.593314002197,2723.6145994980193,145.91581958537398,100,25000,3,8372552
10,192.55300993764715,49.831425847933446,215.97488536666623,555.4170290335511,61.713003225950125,1817.8832683918545,4165.627717751633,252.3004895286849,100,25000,4,4474730
5,308.6951637360695,185.14879995759392,255.95230147962542,312.17249398906756,78.04312349726689,3703.829727702476,2341.293704918007,135.1651491640609,100,25000,4,4474730
5,121.75443024662259,152.4944418427394,197.30389899474625,540.5845351099599,135.14613377748998,2056.8665406702153,4054.3840133246995,80.18995289786733,100,25000,4,4474730
4,337.8548245582986,248.44570186845314,295.1123343127246,230.75808639135346,76.91936213045115,4397.253948200638,1730.6856479351509,82.04864586251361,100,25000,4,4474730
7,211.01134558364893,172.5437409334057,222.14004277389066,418.70321139675036,69.78386856612507,2876.66314887791,3140.2740854756275,191.38143963199295,100,25000,4,9944578
4,357.77591422675295,120.45372931048021,238.70036418152,333.6211455702397,111.20704852341323,3586.7223265292487,2502.158591776798,127.13518741578847,100,25000,4,9944578
6,103.89035690060813,206.78318309952738,242.69450583748437,499.3791382753083,99.87582765506167,2330.0515500010165,3745.3435370648126,125.1931273082561,100,25000,4,9944578
6,332.52743962595184,107.88394399518006,280.381526024035,370.13647649890976,74.02729529978195,3303.0853771584893,2776.0235737418234,168.47847751225785,100,25000,4,9944578
6,227.47032409291285,219.96858543920837,281.0018862894796,359.947888535211,71.9895777070422,3355.791821490909,2699.6091640140826,166.29913432063634,100,25000,4,9925823
6,200.6121794292104,156.67658528882106,242.09931806307256,433.2960613891162,86.65921227782323,2679.665735385236,3249.720460418371,151.13888720130967,100,25000,4,9925823
8,155.49351903369484,116.33985615200693,202.69354743418518,498.9614131279071,71.2802018754153,2038.7503138927632,3742.2105984593036,219.5051661391152,100,25000,4,9925823
5,344.7411329228246,99.10274163246902,277.82844903153665,358.43534129987745,89.60883532496936,3328.829059164702,2688.265059749081,109.9286996298126,100,25000,4,9925823
8,356.0870870907741,72.40371882462325,228.1397051991107,379.62941221132917,54.23277317304702,3213.68104436548,2847.2205915849686,185.79524822646425,100,25000,4,3820097
4,327.92133785923994,169.39632511828748,269.9295067257868,318.30333815809547,106.10111271936516,3729.882472331456,2387.275036185716,122.05709357149868,100,25000,4,3820097
5,391.5573710325949,67.78415834045411,270.61889971118615,336.4480766729086,84.11201916822715,3445.061470297868,2523.3605750468146,177.79168744564774,100,25000,4,3820097
4,175.44806994868665,225.55078500018496,269.49759413259386,411.56725368059875,137.18908456019957,3007.491412116537,3086.7544026044907,139.04887888123744,100,25000,4,3820097
4,336.36514656307327,110.68262986153414,226.65940475661938,359.1981689439623,119.73272298132076,3352.8583231845555,2693.986267079717,121.02925474311208,100,25000,4,9535879
4,177.73376928315636,164.3256976217847,220.54797569695145,462.32193401767313,154.10731133922437,2565.446001787058,3467.4145051325486,140.96487682488015,100,25000,4,9535879
